Time	subj	trialNr	ground1	speed1	dist1	ground2	speed2	dist2	answ	rTime	Speed	Dist	speed_comparison	antwort	condition
3201.1874575	10	102	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	1	0.927692100000058	normal	short	fastslow	0	1
3246.4349021	10	104	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.16965159999972	normal	short	fastslow	1	1
3358.953792	10	108	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	1.78291780000018	slow	short	slowfast	0	0
3397.9374182	10	109	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	2.12565880000011	slow	short	fastslow	1	0
3437.2427494	10	110	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.564421200000197	normal	long	fastslow	0	2
3474.9933913	10	111	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	2.06591360000039	normal	short	slowfast	1	1
3490.2643899	10	112	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(6)	3.5	35	0	2.14325949999966	normal	long	slowfast	0	2
3529.5923883	10	113	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	0	0.954807999999957	normal	short	slowfast	0	1
18.928366	11	1	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.488489799999996	normal	long	slowfast	1	2
56.612168	11	2	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.35575609999999	normal	short	fastslow	1	1
71.1726579	11	3	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	0.704092500000002	normal	short	fastslow	1	1
115.664926	11	5	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.433988099999993	normal	long	fastslow	0	2
153.2823317	11	6	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	1.18641100000002	slow	short	slowfast	0	0
191.6438113	11	7	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.432532100000003	normal	long	slowfast	1	2
229.2610556	11	8	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.632910699999968	slow	short	fastslow	1	0
267.0783484	11	9	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.594617599999992	normal	long	fastslow	0	2
304.8622831	11	10	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.398865499999999	normal	short	fastslow	1	1
318.4566649	11	11	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	0.672378300000048	normal	short	slowfast	0	1
332.3062612	11	12	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	0.494642899999974	normal	long	slowfast	1	2
369.9901287	11	13	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	1.58782930000001	normal	short	slowfast	0	1
384.772743	11	14	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.74384520000001	normal	long	slowfast	1	2
422.689979	11	15	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.705043400000022	slow	short	fastslow	1	0
460.584982	11	16	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	1.13780599999996	slow	short	fastslow	1	0
498.924226	11	17	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	1.43473030000007	slow	short	slowfast	0	0
537.5522744	11	18	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	1.1165418999999	slow	short	slowfast	1	0
575.8582802	11	19	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.573135799999932	normal	short	fastslow	1	1
589.6079072	11	20	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	0.522516300000007	slow	short	fastslow	0	0
627.3030377	11	21	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	1.10812679999992	normal	long	slowfast	1	2
665.6089804	11	22	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.410206200000061	normal	long	fastslow	0	2
703.2041815	11	23	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(8)	0.35	7	0	0.63557030000004	slow	short	fastslow	1	0
741.0213993	11	24	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	0.584423799999968	slow	short	slowfast	1	0
778.7942645	11	25	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.333435000000009	normal	short	slowfast	1	1
792.3218367	11	26	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	0.732922799999983	normal	short	slowfast	0	1
806.2382441	11	27	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	1.10751340000002	slow	short	slowfast	1	0
844.521887	11	28	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.299616600000036	normal	long	slowfast	1	2
886.2375029	11	29	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.378482899999995	normal	long	fastslow	0	2
923.7993756	11	30	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.34416479999993	normal	long	slowfast	1	2
961.3279744	11	31	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.50979540000003	normal	long	slowfast	1	2
999.0229944	11	32	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(6)	3.5	35	0	0.986581600000136	normal	long	slowfast	0	2
1037.1844583	11	33	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	0.73290350000002	slow	short	slowfast	0	0
1075.1017157	11	34	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	0.521021000000019	slow	short	fastslow	0	0
1144.3834428	11	36	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.24891849999995	normal	short	slowfast	0	1
1158.832853	11	37	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	0.500908400000071	slow	short	fastslow	0	0
1196.5278721	11	38	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	0.732919300000049	normal	short	fastslow	1	1
1210.4775381	11	39	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	1.70001499999989	slow	short	fastslow	1	0
1249.3610396	11	40	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.344251900000017	normal	long	fastslow	0	2
1286.9117745	11	41	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.488468000000012	normal	short	slowfast	1	1
1300.5949535	11	42	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.436417699999993	normal	long	slowfast	1	2
1338.2344946	11	43	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	0.39787380000007	slow	short	slowfast	1	0
1406.749697	11	45	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.333065700000134	normal	short	slowfast	1	1
1420.2661947	11	46	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	0.621812500000033	normal	short	fastslow	1	1
1464.7805878	11	48	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	2.34325110000009	slow	short	slowfast	1	0
1504.3194021	11	49	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	0.837912299999971	normal	short	fastslow	0	1
1548.822644	11	51	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.398566300000084	normal	long	fastslow	0	2
1586.4067002	11	52	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	0.721786500000007	slow	short	fastslow	0	0
1624.3239031	11	53	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	0.766171799999938	slow	short	slowfast	0	0
1662.2633904	11	54	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	0.526515300000028	normal	short	fastslow	1	1
1675.979734	11	55	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.499603499999921	normal	short	fastslow	1	1
1689.6850373	11	56	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	0	0.544061899999861	normal	short	slowfast	0	1
1707.6219436	11	57	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	0.256475500000079	slow	short	fastslow	0	0
1745.0503637	11	58	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.621084599999904	normal	short	fastslow	1	1
1758.8667305	11	59	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.324570099999846	normal	long	fastslow	0	2
1796.3841425	11	60	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.344664900000225	normal	long	slowfast	1	2
1895.5531039	11	63	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.398900700000013	normal	long	fastslow	0	2
1933.148233	11	64	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	0.56007180000006	slow	short	slowfast	0	0
2001.3192441	11	66	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	0.86989820000008	slow	short	fastslow	1	0
2069.901313	11	68	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.443391999999676	normal	long	slowfast	1	2
2107.5297627	11	69	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	1.45910169999979	normal	long	fastslow	0	2
2146.1688477	11	70	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.32271609999998	normal	short	slowfast	0	1
2160.7071387	11	71	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	0.27772670000013	slow	short	fastslow	0	0
2198.1800617	11	72	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	0.769105699999727	slow	short	slowfast	0	0
2266.6955161	11	74	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.431509900000037	normal	short	slowfast	1	1
2280.3119215	11	75	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	1	0.273881100000381	slow	short	slowfast	1	0
2378.8699845	11	78	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.678112200000214	normal	short	fastslow	1	1
2392.7530116	11	79	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	0.419037599999683	normal	long	fastslow	0	2
2460.9240314	11	81	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.453702499999963	normal	long	fastslow	0	2
2498.5747349	11	82	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.321923900000002	normal	long	slowfast	1	2
2536.0809509	11	83	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(6)	3.5	7	0	1.0549688000001	normal	short	slowfast	0	1
2550.3304652	11	84	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.37617630000022	slow	short	slowfast	0	0
2602.486075	11	85	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.410406500000136	normal	long	fastslow	0	2
2640.0812299	11	86	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	0.449186900000313	normal	short	slowfast	1	1
2684.8066515	11	88	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	0.955025299999761	normal	short	slowfast	0	1
2698.9451507	11	89	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.787940100000014	normal	short	fastslow	1	1
2712.9170402	11	90	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	0.588541599999644	slow	short	fastslow	0	0
2750.6898883	11	91	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	0.404633899999681	normal	long	slowfast	1	2
2788.273793	11	92	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	0.793332799999916	slow	short	slowfast	0	0
2862.8421498	11	94	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	0.827838400000019	normal	short	slowfast	0	1
2876.8694859	11	95	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	0.450421300000016	slow	short	slowfast	0	0
2914.5202162	11	96	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	1.45528960000001	normal	long	fastslow	1	2
2953.1704654	11	97	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	0.33307670000022	normal	long	fastslow	0	2
2990.6988834	11	98	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	0.438033500000074	slow	short	fastslow	0	0
3028.316288	11	99	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	0.832629600000018	slow	short	fastslow	0	0
3066.3336068	11	100	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	1.02167020000024	normal	long	fastslow	0	2
3104.5403919	11	101	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	0.261631900000339	normal	short	slowfast	1	1
3117.9894101	11	102	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	1	0.621963900000083	normal	short	fastslow	0	1
3131.7945256	11	103	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	1.4767053999999	normal	short	fastslow	1	1
3146.4771943	11	104	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.299840600000152	normal	long	slowfast	1	2
3183.9612741	11	105	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	1.00662349999993	normal	long	fastslow	0	2
3222.1449927	11	106	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	0.633168400000159	normal	long	slowfast	0	2
3259.9623367	11	107	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	0.621258300000136	normal	short	fastslow	1	1
3273.7786784	11	108	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	0.898673599999711	slow	short	slowfast	0	0
3311.873559	11	109	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(5)	0.35	7	1	0.632856800000354	slow	short	fastslow	0	0
3349.6798284	11	110	viz.VizPrimitive(8)	1.75	7	viz.VizPrimitive(5)	3.5	7	0	1.48987739999984	normal	short	slowfast	0	1
3395.027242	11	112	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	0.766744199999721	normal	short	fastslow	1	1
3408.987842	11	113	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.310997200000202	normal	long	slowfast	1	2
72.0353202	12	1	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(5)	0.35	7	1	1.19969739999999	slow	short	fastslow	0	0
110.4076376	12	2	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	0.796134499999994	slow	short	fastslow	0	0
148.4026163	12	3	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.823527000000013	normal	long	fastslow	0	2
186.4195576	12	4	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	0.442529999999977	slow	short	fastslow	0	0
224.0257938	12	5	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	1.9547584	normal	short	fastslow	1	1
239.18593	12	6	viz.VizPrimitive(7)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	4.55131349999999	normal	short	slowfast	1	1
256.9338462	12	7	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.71019289999998	normal	short	slowfast	0	1
271.8276038	12	8	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	1.93240099999997	slow	short	slowfast	1	0
344.9960625	12	10	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	0.911861399999964	slow	short	fastslow	1	0
413.8224024	12	12	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(7)	0.35	7	0	1.69787970000004	slow	short	fastslow	1	0
452.71669	12	13	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	4.55348229999998	normal	short	slowfast	0	1
470.4424503	12	14	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	1	1.37711720000004	normal	long	fastslow	0	2
509.0037361	12	15	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	1.70328519999998	slow	short	fastslow	0	0
547.8759594	12	16	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.937792100000024	normal	long	fastslow	0	2
585.9930207	12	17	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	1.60531900000001	slow	short	slowfast	0	0
624.7986068	12	18	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	2.97631220000005	normal	short	fastslow	1	1
640.9694892	12	19	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(5)	3.5	35	1	1.49721799999998	normal	long	slowfast	1	2
711.5836981	12	21	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	2.41509710000003	normal	long	fastslow	0	2
782.7199397	12	23	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	2.13735910000003	normal	long	slowfast	0	2
822.0475037	12	24	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(6)	3.5	7	1	1.94351949999998	normal	short	slowfast	1	1
837.1855695	12	25	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	1.30900450000001	normal	long	fastslow	0	2
875.680184	12	26	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	2.80833260000009	normal	long	slowfast	1	2
915.6852158	12	27	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.99069919999999	normal	short	fastslow	1	1
930.8676236	12	28	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	2.0766605	normal	long	fastslow	0	2
974.0491662	12	29	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	0	1.89024749999999	slow	short	fastslow	1	0
1013.1213566	12	30	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	0	1.50381989999994	normal	short	slowfast	0	1
1027.8151204	12	31	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	2.03103009999995	slow	short	slowfast	1	0
1097.7295843	12	33	viz.VizPrimitive(8)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.33270650000009	normal	short	fastslow	1	1
1112.2677745	12	34	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(6)	0.35	7	0	1.0258546	slow	short	fastslow	1	0
1182.3044877	12	36	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	1.64859769999998	normal	short	fastslow	1	1
1197.1425617	12	37	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.477409999999963	normal	long	slowfast	1	2
1280.984525	12	39	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	1.27814820000003	slow	short	slowfast	0	0
1319.4458305	12	40	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.498706000000084	normal	long	slowfast	1	2
1357.1185538	12	41	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(5)	1.75	7	0	4.84253269999999	normal	short	fastslow	1	1
1375.155329	12	42	viz.VizPrimitive(7)	3.5	35	viz.VizPrimitive(5)	1.75	35	0	8.19133860000011	normal	long	fastslow	1	2
1420.5470052	12	43	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(6)	0.35	7	1	7.24117499999988	slow	short	fastslow	0	0
1464.9835225	12	44	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(7)	0.7	7	0	1.8870687000001	slow	short	slowfast	0	0
1504.0446767	12	45	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(8)	3.5	35	0	0.456153699999959	normal	long	slowfast	0	2
1541.6952286	12	46	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.643559399999958	normal	long	slowfast	1	2
1579.5344996	12	47	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	2.7655878999999	normal	long	slowfast	1	2
1619.4841296	12	48	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.872225300000082	normal	short	fastslow	1	1
1672.9390125	12	50	viz.VizPrimitive(5)	0.35	7	viz.VizPrimitive(6)	0.7	7	1	0.515418999999838	slow	short	slowfast	1	0
1710.6451071	12	51	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	0.451576700000032	slow	short	fastslow	0	0
1748.2845327	12	52	viz.VizPrimitive(7)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	1.07732769999984	slow	short	slowfast	0	0
1786.5570443	12	53	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	1	0.526753999999983	normal	short	slowfast	1	1
1800.2622572	12	54	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.998809600000186	normal	short	slowfast	1	1
1814.4561969	12	55	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(6)	3.5	7	0	6.3082844999999	normal	short	slowfast	0	1
1833.981171	12	56	viz.VizPrimitive(5)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	3.25393159999999	normal	long	fastslow	0	2
1877.5292143	12	57	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(7)	1.75	7	1	0.390129600000137	normal	short	fastslow	0	1
1891.1122688	12	58	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(6)	1.75	35	1	0.423270799999955	normal	long	fastslow	0	2
1928.7295025	12	59	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(5)	0.35	7	1	0.377364999999827	slow	short	fastslow	0	0
1966.291267	12	60	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.361789799999997	normal	short	slowfast	1	1
1979.8520922	12	61	viz.VizPrimitive(6)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	1.05998539999996	slow	short	fastslow	0	0
2018.113557	12	62	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(8)	3.5	7	1	0.494524299999966	normal	short	slowfast	1	1
2031.7854268	12	63	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	1	0.493575399999827	slow	short	slowfast	1	0
2069.4693217	12	64	viz.VizPrimitive(7)	3.5	7	viz.VizPrimitive(6)	1.75	7	0	1.54152699999986	normal	short	fastslow	1	1
2084.1964182	12	65	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	1.05563380000012	slow	short	slowfast	0	0
2122.4466071	12	66	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.396700499999952	normal	long	slowfast	1	2
2160.0416248	12	67	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	2.27658350000002	normal	long	slowfast	1	2
2199.5136353	12	68	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(7)	0.7	7	1	2.04234050000014	slow	short	slowfast	1	0
2238.7413225	12	69	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.732845300000008	normal	long	fastslow	0	2
2276.6804985	12	70	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(5)	0.7	7	0	5.4898989000003	slow	short	slowfast	0	0
2319.351216	12	71	viz.VizPrimitive(7)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	0.561273399999664	normal	long	slowfast	1	2
2357.1128375	12	72	viz.VizPrimitive(5)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.97948199999973	normal	short	slowfast	0	1
2403.3819478	12	74	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(8)	1.75	35	0	0.460192499999721	normal	long	fastslow	1	2
2441.0325698	12	75	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(7)	3.5	7	0	1.12310659999957	normal	short	slowfast	0	1
2455.3596873	12	76	viz.VizPrimitive(8)	3.5	35	viz.VizPrimitive(7)	1.75	35	1	1.50622019999992	normal	long	fastslow	0	2
2494.0655049	12	77	viz.VizPrimitive(7)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	0.50582919999988	slow	short	fastslow	0	0
2531.7492639	12	78	viz.VizPrimitive(6)	1.75	35	viz.VizPrimitive(8)	3.5	35	1	0.455702299999757	normal	long	slowfast	1	2
2569.3998173	12	79	viz.VizPrimitive(5)	3.5	7	viz.VizPrimitive(8)	1.75	7	0	1.24427360000027	normal	short	fastslow	1	1
2583.8380132	12	80	viz.VizPrimitive(8)	1.75	35	viz.VizPrimitive(7)	3.5	35	1	0.966111300000193	normal	long	slowfast	1	2
2621.9773088	12	81	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(8)	1.75	7	1	1.72756189999973	normal	short	fastslow	0	1
2636.8931389	12	82	viz.VizPrimitive(5)	1.75	35	viz.VizPrimitive(6)	3.5	35	1	7.00788779999993	normal	long	slowfast	1	2
2681.0964115	12	83	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	1.90050109999993	slow	short	fastslow	0	0
2720.1904201	12	84	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	1.19940120000001	slow	short	slowfast	0	0
2792.0267111	12	86	viz.VizPrimitive(5)	0.7	7	viz.VizPrimitive(8)	0.35	7	1	0.522681899999952	slow	short	fastslow	0	0
2829.7328307	12	87	viz.VizPrimitive(6)	1.75	7	viz.VizPrimitive(5)	3.5	7	1	1.68672909999987	normal	short	slowfast	1	1
2844.6154189	12	88	viz.VizPrimitive(6)	3.5	35	viz.VizPrimitive(5)	1.75	35	1	0.253496499999983	normal	long	fastslow	0	2
2914.8297373	12	90	viz.VizPrimitive(8)	0.7	7	viz.VizPrimitive(7)	0.35	7	1	1.85008590000007	slow	short	fastslow	0	0
2953.8685649	12	91	viz.VizPrimitive(8)	0.35	7	viz.VizPrimitive(6)	0.7	7	0	3.52942410000014	slow	short	slowfast	0	0
2994.595586	12	92	viz.VizPrimitive(6)	3.5	7	viz.VizPrimitive(7)	1.75	7	0	0.886730199999874	normal	short	fastslow	1	1
3008.6895873	12	93	viz.VizPrimitive(6)	0.35	7	viz.VizPrimitive(8)	0.7	7	0	2.09477819999984	slow	short	slowfast	0	0
